Country Name,GHG Energy,CO2 MARBUNK,CO2 AVBUNK,CO2-TES,CO2-GDP,CO2-GDP PPP,CO2-POP
United States,5280.561757980771,66.24371029615385,44.566539311153846,58.72028846153846,0.4640961538461539,0.4640961538461539,18.502096153846157
People's Rep. of China,4523.568598298039,13.144635282000003,7.237186189634615,63.523333333333326,1.8139215686274515,1.1275490196078433,3.271254901960785
Russian Federation,1420.8445138078432,9.477433592212122,16.045321333636362,54.504250000000006,1.54975,0.5991562499999998,10.941374999999999
Japan,1044.0960291788467,23.74781659865385,13.343606698076924,58.98413461538462,0.3162884615384617,0.27038461538461545,8.372576923076924
India,1027.5119740627451,2.2008633213653845,5.366395120346153,47.42937254901961,1.075549019607843,0.3225490196078432,0.8367450980392155
Germany,880.3579155961542,8.53114531296154,15.983745474500001,62.1271923076923,0.3751730769230769,0.3238076923076922,10.796423076923077
United Kingdom,525.0566875692305,8.20427003896154,20.81565087251924,59.71978846153848,0.2709038461538462,0.2863461538461538,8.599557692307691
Canada,506.25090678076936,2.4125571907500003,4.82147389451923,48.27873076923076,0.4708653846153847,0.45975,15.571903846153852
Islamic Rep. of Iran,421.13286877450986,3.0423868662499993,2.782890782326924,58.23768627450981,0.9424509803921568,0.34770588235294125,4.382941176470588
Italy,374.4185500173077,10.01851997182692,6.372537525903847,59.13719230769232,0.23817307692307696,0.19498076923076918,6.365384615384614
Korea,350.11753484557687,17.090247232538463,4.894971023384615,59.62998076923076,0.5526923076923078,0.4188846153846154,7.148173076923077
France,372.2279392538459,8.78018558546154,11.047954175403845,39.8556346153846,0.22190384615384617,0.19901923076923078,6.105807692307693
Poland,340.54318223269223,1.174058650634615,1.0835817250384614,76.30109615384616,1.3871730769230768,0.6493461538461539,8.971634615384614
Mexico,359.86879897500006,1.8105271693461542,6.457012713826923,54.10469230769228,0.4018076923076922,0.21067307692307694,3.1789615384615386
Australia,325.82428604807694,2.818554947846153,6.032356399249998,71.60709615384616,0.41119230769230763,0.45549999999999985,15.313519230769229
South Africa,326.3745521607844,7.430509601596152,2.1179124651346157,71.72441176470589,1.3228039215686274,0.6039411764705883,6.978392156862748
Saudi Arabia,317.70494855803923,13.629459056826922,4.972013988057692,56.76341176470588,0.5417450980392156,0.2298627450980392,10.37356862745098
Indonesia,312.86693908470585,0.7486326305384617,1.6466758454423074,37.68870588235295,0.5294313725490197,0.17215686274509806,1.0447450980392157
Venezuela,285.71726951960784,2.6021820680192302,0.9186930528653845,54.15035294117648,0.21127450980392154,0.20970588235294116,4.655156862745099
Brazil,293.3824963019232,6.254724411980769,2.768558401942307,33.78221153846153,0.23219230769230773,0.13878846153846155,1.5368823529411764
Ukraine,205.90415412450983,0.0,1.04089858669697,53.14796874999999,3.3774242424242424,0.7059393939393943,6.484437500000002
Netherlands,153.35633459807693,36.43743646538461,6.756871814403847,52.28621153846155,0.2971153846153845,0.2669807692307692,9.826769230769228
Kazakhstan,153.2024711954902,0.05303465987878788,0.8790011049696969,74.78978124999999,1.7404687499999998,0.787625,11.346562500000001
United Arab Emirates,118.11729112960784,26.00637128525,8.836226130826923,58.93764705882356,0.38988235294117657,0.232235294117647,21.30635294117647
Argentina,150.4307187934615,2.0116733966923075,1.9014746193461531,52.686461538461565,0.29534615384615387,0.21957692307692314,3.455176470588236
Romania,129.9597193669231,0.03274479436538462,0.3198965639038462,59.14382692307692,1.0418846153846153,0.432326923076923,5.463411764705884
Thailand,139.70738575823532,2.3238538634230768,6.268676822423075,42.94809803921571,0.5800980392156863,0.21403921568627454,2.0427450980392163
Algeria,132.79873551588238,0.903763643,1.05434599725,56.28994117647059,0.6051960784313725,0.21041176470588233,2.112490196078432
Egypt,126.4212685070588,3.7759038040961546,1.1847345380384613,55.594333333333346,0.6061372549019607,0.18094117647058827,1.43221568627451
Nigeria,169.7137415598039,0.8682092949615386,1.0232986848846153,11.777901960784314,0.20352941176470593,0.10237254901960781,0.3564117647058824
Malaysia,116.43307445627451,0.4862403919807692,3.172600220269231,56.14441176470587,0.689529411764706,0.276764705882353,4.174509803921568
Iraq,110.3485074366667,0.4005344321153847,1.1530296118269228,63.25288235294116,1.8351372549019607,0.8812745098039215,2.6719803921568626
Turkmenistan,103.3814284866667,0.0,1.025803926848485,62.2709375,2.5922187500000002,1.218375,9.2815
Kuwait,71.87378393080391,3.152110094865385,1.3544098816538461,59.399274509803924,0.6984313725490197,0.44103921568627436,20.478529411764704
Former Soviet Union (if no detail),,13.699799936000002,69.3607197305,60.97931578947368,2.048052631578947,0.7369473684210526,10.46921052631579
Uzbekistan,87.7725848655294,0.0,0.14565994154545456,60.24078125000001,2.56584375,1.0577812500000003,4.20259375
Libya,81.98052069607846,0.4535638840192307,0.6497543189038459,55.46311764705882,0.46996078431372557,0.16670588235294115,5.984647058823527
Pakistan,99.8807317564706,0.20464438996153841,1.7207380717692304,31.91690196078431,0.5137450980392156,0.15733333333333335,0.5348627450980392
Denmark,52.448892152115405,2.4679828614423083,1.9959230008076925,64.78638461538459,0.23901923076923076,0.25957692307692315,9.534153846153847
Qatar,46.564058449019605,0.0,1.7453851672884613,48.910313725490184,0.5136274509803923,0.3482745098039215,30.059431372549014
Singapore,,62.73157817367308,9.42279395073077,47.130352941176476,0.28741176470588237,0.18399999999999997,7.559529411764708
Viet Nam,84.00610334745097,0.31965815646153845,1.122725389596154,38.252117647058824,0.5890980392156864,0.20129411764705882,0.8417254901960786
Syrian Arab Republic ,54.79164107607844,2.311165070961539,0.42784317309615394,60.61482352941177,1.3372549019607844,1.5587647058823533,1.8417450980392158
